CustomerID,Gender,Region,SignupChannel,PreferredCategory,Age,AnnualIncome,TenureMonths,LoyaltyMember,WebsiteVisitsPerMonth,EmailOpenRate,SupportTickets,DiscountUsedPct,NumPurchases,AvgOrderValue,TotalSpend,LastPurchaseDaysAgo,WillPurchaseNextMonth
CUST100241,Female,West,Search,Beauty,30,65469.0,37,1,9,0.345,2,0.316,3,60.81,208.19,40,1
CUST100242,Male,West,Other,Electronics,39,66814.12,38,1,10,0.723,0,0.408,7,104.66,721.32,1,1
CUST100243,Male,East,Search,Fashion,47,56014.43,72,1,12,0.389,1,0.406,6,84.08,527.21,25,1
CUST100244,Female,North,Social Media,Beauty,51,69529.55,49,0,11,0.339,2,0.193,8,88.5,665.33,80,1
CUST100245,Female,South,Organic,Fashion,24,19009.1,56,1,10,0.301,0,0.554,6,77.2,545.22,207,0
CUST100246,Female,South,Organic,Sports,36,48557.96,17,1,5,0.186,5,0.276,6,94.42,526.72,178,0
CUST100247,Female,South,Social Media,Home & Living,34,60866.83,21,0,6,0.27,2,0.076,4,50.53,186.72,254,0
CUST100248,Male,West,Social Media,Fashion,32,33916.69,20,0,4,0.378,2,0.263,3,81.82,195.89,207,0
CUST100249,Female,South,Search,Fashion,63,64688.86,26,0,12,0.413,1,0.53,4,86.29,312.48,77,1
CUST100250,Male,North,Search,Groceries,45,50473.84,31,1,15,0.074,1,0.253,8,107.77,855.94,60,1
CUST100251,Male,South,Referral,Sports,24,114965.6,35,0,9,0.243,1,0.136,3,95.48,288.67,34,0
CUST100252,Male,West,Organic,Fashion,52,106484.72,28,0,10,0.218,0,0.357,4,94.27,366.22,27,1
CUST100253,Male,North,Social Media,Electronics,68,45227.03,20,0,8,0.508,0,0.168,6,108.35,672.99,161,0
CUST100254,Female,East,Search,Groceries,53,51623.72,15,0,8,0.34,1,0.505,5,68.95,450.65,221,0
CUST100255,Male,South,Referral,Home & Living,20,53318.07,37,0,2,0.215,1,0.592,5,69.42,338.34,34,1
CUST100256,Male,North,Social Media,Groceries,34,45496.54,43,1,9,0.506,1,0.567,7,70.76,472.78,5,1
CUST100257,Male,South,Referral,Groceries,56,59694.73,26,0,4,0.358,1,0.022,1,81.47,143.45,76,0
CUST100258,Female,East,Referral,Home & Living,31,39999.01,10,1,10,0.128,1,0.018,6,115.03,647.54,1,0
CUST100259,Female,East,Social Media,Beauty,46,34208.52,49,1,9,0.184,1,0.445,6,64.67,462.26,73,1
CUST100260,Male,West,Social Media,Sports,50,71441.0,26,1,15,0.519,2,0.378,4,95.93,301.16,31,1
CUST100261,Male,South,Search,Beauty,28,71645.88,12,1,12,0.198,0,0.571,7,109.25,809.81,106,0
CUST100262,Male,North,Organic,Home & Living,39,39233.09,29,0,8,0.702,0,0.032,4,74.46,255.23,123,0
CUST100263,Female,West,Organic,Beauty,18,80108.54,51,0,6,0.265,1,0.132,7,94.59,618.1,37,0
CUST100264,Female,South,Search,Home & Living,27,42185.25,23,0,12,0.763,3,0.298,6,66.91,419.2,109,1
CUST100265,Female,East,Referral,Beauty,37,61170.35,5,1,9,0.308,3,0.167,7,91.74,683.31,86,0
CUST100266,Female,West,Social Media,Sports,24,77624.08,25,0,8,0.509,1,0.386,2,83.55,198.32,54,0
CUST100267,Male,South,Other,Fashion,61,54229.0,19,1,9,0.309,1,0.072,7,93.88,626.25,29,1
CUST100268,Female,East,Social Media,Fashion,21,66574.68,33,1,8,0.439,1,0.249,5,112.68,602.31,143,1
CUST100269,Female,North,Referral,Sports,34,44275.56,30,1,9,0.428,4,0.522,5,76.08,342.9,37,1
CUST100270,Male,South,Social Media,Fashion,42,50643.82,22,1,3,0.482,3,0.156,6,96.81,569.47,23,1
CUST100271,Male,North,Referral,Beauty,59,50444.42,21,1,4,0.494,4,0.252,7,112.68,762.8,61,0
CUST100272,Female,West,Organic,Fashion,21,40196.11,59,0,8,0.214,1,0.364,8,84.25,667.25,147,1
CUST100273,Female,North,Organic,Sports,55,51064.42,39,1,14,0.413,1,0.352,7,89.76,603.95,298,0
CUST100274,Male,East,Referral,Electronics,40,28700.47,39,0,8,0.378,0,0.29,8,99.34,802.79,8,0
CUST100275,Female,West,Other,Sports,27,44748.08,47,1,6,0.393,2,0.179,11,88.32,910.63,199,0
CUST100276,Female,East,Organic,Beauty,46,48797.81,26,0,2,0.21,3,0.171,11,99.25,1118.28,104,0
CUST100277,Male,East,Organic,Fashion,43,49389.49,67,0,10,0.615,1,0.047,7,73.53,492.08,16,1
CUST100278,Male,South,Other,Groceries,32,49695.0,35,1,7,0.469,1,0.058,9,98.94,843.01,49,0
CUST100279,Male,South,Organic,Fashion,41,53591.59,32,0,9,0.253,1,0.162,5,96.11,527.0,53,0
CUST100280,Female,South,Social Media,Fashion,35,67268.94,35,1,10,0.195,1,0.566,8,81.5,735.73,19,0
CUST100281,Male,East,Referral,Fashion,41,79410.48,25,1,10,0.192,2,0.435,2,125.48,275.99,257,0
CUST100282,Male,West,Organic,Electronics,49,41864.23,20,1,9,0.503,0,0.053,4,110.23,451.7,43,1
CUST100283,Female,West,Other,Home & Living,61,33181.38,53,0,8,0.648,0,0.037,8,72.16,559.78,15,1
CUST100284,Female,West,Organic,Electronics,24,35505.04,14,0,7,0.119,2,0.133,7,47.96,275.81,143,1
CUST100285,Male,West,Search,Beauty,68,44822.4,15,1,7,0.354,1,0.206,2,92.5,210.95,46,1
CUST100286,Male,South,Organic,Fashion,18,47442.87,28,1,6,0.39,3,0.227,4,82.32,258.89,35,1
CUST100287,Male,East,Organic,Beauty,38,39802.7,17,0,0,0.247,0,0.393,3,67.6,223.65,75,0
CUST100288,Female,West,Organic,Fashion,48,31911.43,10,0,6,0.388,2,0.285,3,69.71,131.28,106,1
CUST100289,Female,South,Organic,Beauty,44,45411.37,15,0,12,0.246,2,0.258,4,96.84,396.49,66,1
CUST100290,Male,West,Organic,Sports,32,59354.76,18,1,11,0.239,5,0.341,5,120.58,660.8,57,0
CUST100291,Female,South,Social Media,Beauty,37,70615.21,36,0,8,0.187,0,0.305,5,103.04,531.61,169,0
CUST100292,Female,East,Search,Electronics,34,43519.78,27,0,5,0.363,1,0.354,3,101.26,353.6,150,0
CUST100293,Female,East,Referral,Beauty,32,46241.34,49,1,12,0.405,6,0.07,8,87.27,764.4,1,1
CUST100294,Female,West,Referral,Fashion,51,37267.44,14,0,7,0.134,1,0.271,5,53.13,267.43,129,0
CUST100295,Male,South,Other,Electronics,45,54278.53,16,1,14,0.132,4,0.093,3,83.32,333.39,68,1
CUST100296,Male,East,Other,Groceries,31,38512.9,33,0,4,0.25,0,0.521,3,63.21,176.95,11,0
CUST100297,Female,East,Social Media,Groceries,52,69968.62,19,0,5,0.436,1,0.142,3,110.21,286.53,9,0
CUST100298,Female,South,Social Media,Groceries,44,25978.5,24,0,4,0.26,1,0.239,4,37.28,104.63,15,0
CUST100299,Female,West,Referral,Beauty,51,47289.52,15,0,2,0.349,3,0.453,4,87.05,391.1,140,0
CUST100300,Male,East,Referral,Fashion,48,62414.54,14,0,4,0.228,1,0.217,5,86.08,419.41,39,1
CUST100301,Female,East,Search,Fashion,29,59414.82,19,0,7,0.22,2,0.082,7,89.55,607.29,2,1
CUST100302,Female,South,Search,Electronics,33,170444.09,50,0,5,0.293,1,0.079,5,105.73,561.96,26,1
CUST100303,Male,South,Search,Beauty,50,63704.12,12,1,0,0.201,0,0.152,4,118.77,404.87,156,0
CUST100304,Male,East,Referral,Beauty,48,36076.09,53,0,10,0.424,0,0.426,6,82.82,615.04,97,1
CUST100305,Female,South,Other,Fashion,40,52838.4,48,1,3,0.351,1,0.594,8,71.24,517.35,1,1
CUST100306,Female,North,Social Media,Beauty,42,26083.68,22,1,11,0.73,3,0.157,11,64.97,742.36,82,1
CUST100307,Female,West,Referral,Groceries,57,53169.31,30,0,7,0.205,2,0.261,2,80.12,184.67,32,1
CUST100308,Female,East,Social Media,Groceries,32,38762.36,35,0,14,0.572,3,0.498,4,86.19,338.27,7,1
CUST100309,Male,East,Organic,Groceries,47,80785.47,42,0,10,0.774,1,0.212,3,81.34,293.96,38,1
CUST100310,Male,South,Organic,Beauty,37,43664.1,16,0,5,0.397,3,0.594,7,90.43,670.06,8,1
CUST100311,Female,South,Referral,Beauty,37,52367.78,45,0,5,0.271,0,0.17,0,81.78,0.0,22,1
CUST100312,Female,South,Referral,Fashion,54,42114.79,31,0,12,0.323,1,0.128,3,110.0,358.18,1,0
CUST100313,Female,South,Organic,Electronics,51,114165.68,17,1,4,0.605,1,0.336,3,105.15,216.33,296,0
CUST100314,Female,East,Social Media,Electronics,51,48058.13,31,1,9,0.487,0,0.075,4,91.57,348.19,39,1
CUST100315,Male,East,Referral,Beauty,57,118748.42,16,0,7,0.126,0,0.218,3,126.61,404.7,177,0
CUST100316,Female,South,Search,Home & Living,40,77422.46,29,0,6,0.157,2,0.33,7,76.95,508.91,118,0
CUST100317,Male,North,Organic,Groceries,49,67343.15,23,1,10,0.671,3,0.393,6,82.23,489.67,110,1
CUST100318,Male,South,Organic,Electronics,36,64212.71,32,0,8,0.08,0,0.124,13,65.61,844.58,30,1
CUST100319,Male,North,Social Media,Sports,44,64892.24,33,1,10,0.305,1,0.147,7,107.28,674.06,7,1
CUST100320,Male,North,Search,Sports,38,24476.43,57,1,9,0.65,1,0.33,8,55.05,481.38,27,1
CUST100321,Male,West,Other,Home & Living,41,48920.78,41,1,10,0.447,1,0.172,7,95.53,674.52,14,0
CUST100322,Male,East,Other,Beauty,48,78437.3,37,0,7,0.606,0,0.396,0,81.89,0.0,169,1
CUST100323,Male,East,Referral,Home & Living,29,53881.99,10,1,7,0.472,6,0.132,6,76.64,543.0,85,1
CUST100324,Male,South,Referral,Electronics,67,30482.52,49,1,9,0.321,3,0.467,10,56.4,572.52,1,1
CUST100325,Female,West,Social Media,Electronics,27,53802.68,23,1,7,0.418,4,0.261,10,86.75,878.28,57,1
CUST100326,Male,East,Other,Electronics,24,112511.73,15,0,5,0.146,4,0.469,6,86.93,517.26,64,0
CUST100327,Male,West,Search,Sports,55,92853.94,72,0,6,0.379,0,0.546,10,97.35,1059.27,66,0
CUST100328,Female,South,Social Media,Electronics,50,53586.2,19,1,8,0.448,1,0.533,7,90.57,675.95,225,0
CUST100329,Female,West,Social Media,Groceries,48,82018.26,61,1,9,0.071,4,0.634,4,134.83,507.72,70,0
CUST100330,Female,West,Referral,Groceries,48,47153.12,35,0,10,0.153,0,0.446,3,67.02,107.6,31,0
CUST100331,Male,West,Search,Fashion,40,26888.73,39,0,5,0.078,1,0.145,5,83.48,447.97,92,0
CUST100332,Female,North,Social Media,Home & Living,28,37302.39,29,0,8,0.455,2,0.112,4,68.85,269.7,29,0
CUST100333,Male,South,Search,Electronics,41,106032.59,17,1,9,0.607,2,0.307,6,120.86,709.14,188,0
CUST100334,Male,South,Organic,Fashion,31,49021.36,44,1,7,0.222,1,0.334,8,84.58,669.93,1,1
CUST100335,Male,South,Referral,Sports,53,49655.64,34,0,7,0.025,2,0.389,2,117.61,154.18,71,0
CUST100336,Female,West,Organic,Electronics,38,48492.11,33,0,10,0.421,2,0.388,8,80.4,649.36,47,1
CUST100337,Male,North,Organic,Beauty,29,122372.61,31,0,8,0.339,2,0.302,8,106.9,843.98,65,0
CUST100338,Male,North,Other,Sports,36,108878.86,25,0,8,0.527,1,0.295,6,123.51,720.97,217,0
CUST100339,Male,South,Organic,Home & Living,45,139661.39,44,0,5,0.249,1,0.31,4,108.66,437.63,43,1
CUST100340,Female,North,Organic,Home & Living,33,51446.08,39,0,13,0.34,7,0.24,5,99.83,569.33,38,1
CUST100341,Female,North,Referral,Fashion,29,62270.98,46,0,5,0.167,1,0.379,5,105.53,512.46,20,0
CUST100342,Male,West,Search,Beauty,43,29088.51,26,1,3,0.682,5,0.18,4,73.95,352.13,136,1
CUST100343,Female,East,Search,Electronics,43,102272.99,25,1,12,0.641,4,0.426,5,124.04,627.51,1,1
CUST100344,Female,North,Organic,Fashion,33,33678.71,21,1,8,0.636,1,0.04,6,65.76,454.84,23,1
CUST100345,Female,South,Organic,Electronics,34,60242.55,31,0,6,0.277,3,0.179,7,88.37,615.87,136,1
CUST100346,Male,South,Organic,Fashion,43,34690.51,10,1,7,0.437,2,0.508,5,74.09,331.2,78,1
CUST100347,Female,North,Search,Home & Living,21,42948.82,72,1,15,0.107,3,0.44,10,82.07,916.53,98,0
CUST100348,Male,East,Organic,Fashion,22,38693.94,20,0,8,0.236,1,0.099,3,86.38,304.91,33,1
CUST100349,Female,East,Other,Beauty,31,42607.3,56,0,9,0.163,1,0.31,5,97.93,554.1,81,0
CUST100350,Male,East,Referral,Groceries,37,43855.57,23,1,9,0.46,4,0.396,6,45.59,300.66,5,1
CUST100351,Male,East,Organic,Groceries,44,43687.42,41,1,10,0.51,0,0.409,4,73.59,297.25,38,0
CUST100352,Male,North,Social Media,Home & Living,59,78048.73,71,0,11,0.43,0,0.573,3,121.48,409.03,1,1
CUST100353,Female,West,Referral,Fashion,51,34580.53,39,0,6,0.388,0,0.286,5,79.86,425.77,245,1
CUST100354,Male,West,Search,Beauty,38,60337.91,68,1,4,0.46,1,0.134,6,93.05,534.46,83,0
CUST100355,Female,West,Organic,Groceries,40,91732.44,54,1,12,0.463,1,0.126,4,122.98,513.1,16,1
CUST100356,Male,North,Search,Electronics,27,44335.72,16,1,10,0.441,4,0.09,4,41.16,149.23,72,1
CUST100357,Female,West,Social Media,Groceries,40,40682.88,44,0,7,0.238,1,0.255,4,61.31,187.56,121,0
CUST100358,Female,West,Other,Sports,36,49924.55,36,0,9,0.165,1,0.089,6,99.29,593.02,139,0
CUST100359,Female,West,Organic,Electronics,44,90271.14,19,0,6,0.391,1,0.145,3,67.34,174.86,28,0
CUST100360,Female,North,Referral,Electronics,29,59671.73,52,1,9,0.148,3,0.332,7,91.78,737.07,77,1
CUST100361,Female,East,Referral,Electronics,47,44001.48,14,1,8,0.48,1,0.277,10,53.04,482.96,73,0
CUST100362,Male,West,Other,Sports,60,67394.36,50,1,7,0.59,1,0.098,3,91.88,256.05,199,0
CUST100363,Female,East,Other,Sports,39,34617.89,44,0,11,0.22,1,0.125,9,97.16,848.81,31,1
CUST100364,Male,East,Organic,Beauty,45,73222.6,32,1,4,0.481,1,0.284,2,66.39,168.0,14,1
CUST100365,Female,West,Organic,Groceries,49,65297.14,21,1,16,0.608,2,0.122,2,92.35,196.08,1,1
CUST100366,Female,South,Search,Home & Living,35,48330.06,44,1,12,0.152,3,0.379,4,104.64,504.42,80,1
CUST100367,Male,East,Organic,Sports,43,38672.44,8,1,3,0.279,2,0.499,4,71.75,354.89,49,0
CUST100368,Male,South,Referral,Sports,40,37899.09,18,1,8,0.247,0,0.338,5,92.17,465.6,167,1
CUST100369,Male,West,Organic,Sports,41,68851.81,30,1,8,0.319,0,0.716,5,130.02,601.35,41,1
CUST100370,Female,North,Search,Beauty,30,92158.05,32,0,8,0.425,2,0.347,7,107.84,771.76,126,1
CUST100371,Female,East,Other,Groceries,40,42083.84,19,1,6,0.564,2,0.554,8,91.54,742.85,14,1
CUST100372,Female,East,Other,Home & Living,46,66676.7,19,0,7,0.091,0,0.232,4,118.73,407.77,89,0
CUST100373,Female,West,Referral,Home & Living,59,22891.87,40,1,8,0.351,1,0.601,5,88.4,432.93,190,0
CUST100374,Female,East,Search,Electronics,52,43025.53,16,1,6,0.129,1,0.059,1,88.65,97.65,118,1
CUST100375,Male,West,Social Media,Electronics,68,54287.2,24,0,4,0.674,1,0.143,4,72.01,290.0,32,1
CUST100376,Male,West,Organic,Home & Living,30,37534.71,14,1,12,0.717,1,0.131,7,98.93,648.51,1,1
CUST100377,Female,North,Search,Fashion,51,37114.23,30,1,3,0.332,1,0.204,7,125.51,878.03,80,1
CUST100378,Female,South,Referral,Home & Living,42,41548.68,26,1,10,0.159,0,0.05,7,49.59,341.86,71,1
CUST100379,Female,North,Organic,Groceries,68,62181.29,7,1,11,0.304,4,0.308,6,86.62,541.69,95,1
CUST100380,Male,South,Referral,Electronics,29,50838.55,12,1,8,0.136,3,0.375,2,86.52,132.09,110,0
CUST100381,Male,East,Organic,Electronics,29,21483.3,58,1,9,0.406,6,0.207,7,62.03,486.94,1,1
CUST100382,Male,West,Search,Electronics,32,22570.4,20,0,11,0.323,2,0.122,3,85.27,278.16,1,1
CUST100383,Male,West,Organic,Fashion,18,42625.38,37,0,5,0.464,3,0.211,3,85.55,197.13,90,1
CUST100384,Male,North,Referral,Groceries,33,66657.1,16,0,5,0.236,1,0.571,3,93.85,293.7,69,0
CUST100385,Female,North,Organic,Beauty,30,18000.0,63,1,7,0.248,2,0.28,10,109.86,1100.5,1,1
CUST100386,Male,East,Social Media,Home & Living,42,44587.19,9,0,11,0.204,1,0.838,5,86.93,430.83,30,1
CUST100387,Female,East,Search,Groceries,44,44093.35,55,1,13,0.243,1,0.399,6,79.76,412.44,1,1
CUST100388,Male,South,Search,Groceries,64,98537.29,32,0,3,0.352,2,0.1,6,84.8,494.5,209,0
CUST100389,Female,West,Search,Groceries,52,46787.87,43,1,12,0.48,3,0.049,9,100.97,880.16,53,1
CUST100390,Male,West,Referral,Groceries,33,64598.33,59,0,10,0.411,3,0.545,4,65.66,242.44,179,0
CUST100391,Male,South,Organic,Groceries,28,58361.78,34,1,14,0.591,1,0.081,4,103.78,455.95,1,1
CUST100392,Male,West,Social Media,Electronics,46,22477.06,72,1,10,0.416,3,0.361,10,73.75,707.24,23,0
CUST100393,Female,South,Organic,Electronics,23,75942.78,58,1,9,0.351,4,0.645,5,58.56,391.46,103,0
CUST100394,Female,East,Organic,Electronics,64,60207.67,42,1,12,0.65,1,0.278,6,118.35,821.57,102,1
CUST100395,Male,South,Social Media,Electronics,55,68088.34,53,1,11,0.467,3,0.473,8,110.83,902.83,1,1
CUST100396,Male,North,Organic,Beauty,34,180000.0,30,1,16,0.158,2,0.084,8,148.87,1133.17,100,1
CUST100397,Female,West,Referral,Fashion,18,22919.91,17,1,12,0.126,7,0.282,5,47.56,179.99,96,1
CUST100398,Male,South,Referral,Home & Living,58,113488.98,72,0,7,0.425,0,0.283,7,133.2,953.75,4,1
CUST100399,Male,East,Referral,Home & Living,39,48745.13,31,1,5,0.682,3,0.144,5,123.24,605.79,28,1
CUST100400,Female,South,Social Media,Home & Living,56,62054.39,35,1,7,0.102,2,0.535,5,81.13,372.97,61,1
CUST100401,Female,North,Search,Home & Living,19,53958.65,13,0,2,0.465,2,0.308,4,85.69,343.33,84,0
CUST100402,Male,North,Search,Fashion,32,46023.58,61,1,8,0.571,1,0.116,8,80.07,582.11,69,1
CUST100403,Male,South,Social Media,Groceries,40,43293.54,35,1,12,0.552,4,0.311,10,80.75,914.75,110,0
CUST100404,Female,East,Referral,Electronics,41,63163.52,40,1,9,0.172,0,0.291,8,100.26,827.97,23,0
CUST100405,Male,South,Referral,Sports,34,29082.02,43,1,12,0.394,8,0.221,9,71.09,713.49,69,1
CUST100406,Male,East,Referral,Home & Living,48,75382.6,19,0,8,0.452,1,0.127,4,90.29,404.49,73,1
CUST100407,Female,East,Referral,Home & Living,26,46179.29,60,0,6,0.163,0,0.139,13,113.33,1507.57,1,0
CUST100408,Female,East,Other,Groceries,38,34216.37,37,0,7,0.073,2,0.401,5,53.31,226.53,32,0
CUST100409,Male,South,Social Media,Sports,42,45528.01,8,0,9,0.821,2,0.344,3,87.52,144.12,129,0
CUST100410,Other,West,Organic,Electronics,47,93254.83,53,1,9,0.181,1,0.052,3,148.74,493.12,1,1
CUST100411,Female,South,Organic,Electronics,49,43925.39,28,0,7,0.057,2,0.414,9,83.54,752.71,75,1
CUST100412,Male,South,Organic,Sports,25,63936.07,20,1,6,0.185,3,0.326,2,104.56,308.45,1,1
CUST100413,Other,North,Organic,Groceries,20,40460.72,10,1,7,0.311,0,0.186,4,68.51,254.73,1,1
CUST100414,Male,South,Organic,Home & Living,57,75615.43,24,1,16,0.432,0,0.122,5,87.98,440.94,143,1
CUST100415,Male,North,Search,Electronics,44,73350.29,22,0,11,0.249,0,0.277,6,67.54,390.16,38,1
CUST100416,Female,East,Social Media,Home & Living,30,119551.7,56,0,2,0.077,1,0.503,6,106.0,696.07,56,1
CUST100417,Male,South,Social Media,Groceries,60,51090.39,21,0,0,0.221,3,0.29,3,120.86,253.81,47,0
CUST100418,Male,South,Organic,Sports,42,72832.93,12,0,7,0.378,1,0.35,8,102.46,837.54,2,1
CUST100419,Male,West,Referral,Sports,55,57312.66,40,1,12,0.343,1,0.122,4,99.88,370.17,39,0
CUST100420,Male,South,Search,Home & Living,41,94783.88,58,1,7,0.417,5,0.097,4,98.97,399.27,156,0
CUST100421,Female,South,Social Media,Fashion,67,40667.27,25,0,10,0.322,1,0.429,7,77.12,609.89,28,1
CUST100422,Female,North,Social Media,Home & Living,63,75206.33,72,1,9,0.284,3,0.419,8,90.04,672.11,6,1
CUST100423,Other,West,Other,Electronics,37,50681.47,53,0,6,0.338,6,0.34,8,69.12,503.94,239,0
CUST100424,Male,North,Search,Electronics,53,53537.06,61,1,11,0.312,4,0.162,5,104.12,605.32,1,1
CUST100425,Male,South,Search,Groceries,48,57160.85,40,0,5,0.146,1,0.146,5,130.77,638.04,64,1
CUST100426,Male,East,Organic,Sports,58,61146.59,37,1,8,0.4,0,0.155,9,114.45,1006.15,82,1
CUST100427,Male,East,Search,Groceries,27,52379.59,21,0,9,0.195,3,0.556,6,70.83,401.8,21,0
CUST100428,Male,East,Organic,Sports,49,60190.39,70,0,7,0.229,1,0.448,2,74.53,75.5,45,1
CUST100429,Female,West,Referral,Sports,54,106712.98,64,0,13,0.511,0,0.202,5,90.83,524.32,119,1
CUST100430,Female,North,Search,Fashion,18,83197.9,71,0,9,0.264,4,0.202,4,129.83,584.28,51,1
CUST100431,Other,South,Organic,Home & Living,25,79231.83,30,1,11,0.163,1,0.254,5,113.41,489.18,76,0
CUST100432,Male,South,Organic,Electronics,18,45422.45,25,0,7,0.381,1,0.436,2,82.81,150.26,27,0
CUST100433,Female,North,Organic,Home & Living,36,37858.37,46,1,12,0.397,1,0.282,4,105.88,353.02,90,1
CUST100434,Male,South,Organic,Fashion,49,82151.03,23,1,8,0.734,6,0.387,5,116.71,619.91,40,1
CUST100435,Male,South,Organic,Groceries,60,79461.52,30,1,10,0.393,3,0.239,10,66.73,694.3,110,1
CUST100436,Female,East,Organic,Groceries,41,102090.01,8,1,6,0.403,0,0.512,3,90.31,226.19,145,0
CUST100437,Female,East,Organic,Electronics,61,42677.05,35,0,10,0.269,5,0.355,1,106.01,86.12,51,0
CUST100438,Male,South,Organic,Fashion,22,49945.02,42,1,10,0.184,1,0.365,2,125.14,311.22,39,1
CUST100439,Male,East,Other,Fashion,18,27625.79,61,1,15,0.608,1,0.535,3,101.3,297.65,119,1
CUST100440,Male,South,Referral,Fashion,39,46641.72,47,1,16,0.318,0,0.294,8,88.33,678.68,82,1
CUST100441,Female,South,Organic,Fashion,45,83587.4,51,1,11,0.497,3,0.111,8,112.94,947.18,78,1
CUST100442,Male,East,Search,Groceries,40,45213.93,72,1,9,0.441,4,0.469,7,71.82,506.31,1,1
CUST100443,Other,North,Social Media,Sports,18,71976.14,19,0,4,0.525,0,0.453,3,92.59,335.71,27,0
CUST100444,Male,North,Search,Beauty,39,50770.83,17,1,12,0.471,3,0.376,7,95.27,710.05,1,0
CUST100445,Male,South,Referral,Home & Living,23,63019.05,34,1,9,0.628,3,0.292,6,91.02,575.51,88,1
CUST100446,Male,West,Search,Beauty,49,33964.06,15,0,9,0.363,0,0.228,6,91.4,508.73,3,0
CUST100447,Female,East,Social Media,Beauty,45,57003.98,37,1,14,0.409,1,0.317,9,97.21,934.93,1,1
CUST100448,Male,North,Social Media,Beauty,28,18000.0,16,0,4,0.158,1,0.322,3,17.25,52.09,120,0
CUST100449,Female,West,Search,Groceries,33,50847.8,18,0,4,0.174,0,0.488,6,70.25,425.04,129,0
CUST100450,Female,East,Social Media,Beauty,26,27730.54,10,1,8,0.349,2,0.466,5,67.09,267.86,17,1
CUST100451,Female,East,Social Media,Electronics,39,91272.62,35,1,11,0.243,3,0.183,6,102.05,581.81,166,1
CUST100452,Female,West,Search,Home & Living,52,76236.8,13,1,11,0.556,1,0.229,4,108.33,391.95,1,1
CUST100453,Female,South,Referral,Sports,27,66909.1,41,1,6,0.234,2,0.266,4,100.81,426.26,1,0
CUST100454,Female,North,Search,Fashion,47,104183.71,44,0,9,0.644,0,0.326,6,99.43,637.31,111,1
CUST100455,Female,East,Social Media,Sports,33,36921.29,20,1,5,0.26,0,0.35,10,82.12,808.92,22,1
CUST100456,Male,East,Organic,Electronics,30,114574.55,48,0,4,0.251,1,0.111,5,60.27,307.85,22,1
CUST100457,Male,East,Other,Fashion,39,81357.55,45,0,7,0.082,4,0.487,2,112.44,221.89,47,1
CUST100458,Male,East,Organic,Electronics,27,49798.26,54,0,5,0.396,1,0.394,6,82.33,573.47,176,1
CUST100459,Male,West,Referral,Sports,33,88614.34,19,1,12,0.255,0,0.542,4,99.21,292.26,24,1
CUST100460,Male,West,Social Media,Sports,24,34559.76,18,0,8,0.321,1,0.277,8,67.71,492.78,21,1
CUST100461,Female,West,Organic,Sports,66,38901.67,43,1,14,0.152,0,0.351,1,66.41,53.29,56,1
CUST100462,Male,West,Referral,Electronics,40,42594.52,34,1,8,0.292,5,0.073,7,123.44,878.39,56,0
CUST100463,Male,West,Organic,Groceries,31,44042.83,36,0,7,0.279,4,0.387,4,66.51,243.73,135,0
CUST100464,Female,North,Referral,Beauty,43,35289.27,63,1,13,0.373,1,0.343,7,57.49,329.06,244,0
CUST100465,Male,South,Organic,Electronics,39,91930.06,12,0,7,0.115,1,0.513,6,93.73,592.17,160,0
CUST100466,Male,South,Referral,Beauty,37,49334.04,50,0,12,0.281,0,0.206,6,82.13,568.91,117,1
CUST100467,Male,West,Referral,Electronics,48,63776.53,45,1,11,0.403,1,0.712,8,117.6,870.25,45,0
CUST100468,Male,East,Other,Fashion,50,43284.11,42,0,0,0.185,1,0.462,1,80.05,97.83,59,0
CUST100469,Male,East,Other,Groceries,33,25602.24,52,1,13,0.437,0,0.331,2,75.6,202.16,13,0
CUST100470,Female,North,Organic,Beauty,33,61605.88,27,1,12,0.421,3,0.296,6,79.03,494.72,1,1
CUST100471,Female,South,Social Media,Electronics,36,24635.44,15,1,12,0.538,2,0.364,2,53.68,155.06,25,0
CUST100472,Male,East,Organic,Fashion,18,53437.19,21,1,3,0.314,5,0.244,5,62.34,294.84,101,0
CUST100473,Male,North,Organic,Fashion,20,30958.29,20,0,5,0.381,1,0.564,5,80.79,364.25,58,1
CUST100474,Male,South,Organic,Fashion,58,126721.16,4,0,5,0.416,2,0.187,5,122.07,669.26,41,0
